# Reviewed per-line exception rows for adt/jsonpath (p1-laneaa coverage
# close-out). Consumed by emit_exceptions_laneaa.py --manual-file, mirroring
# the adt/jsonpath_exec sibling (fuzz/exceptions_manual_laneaa_exec.tsv).
# columns: basename<TAB>line<TAB>class<TAB>c_counterpart<TAB>justification
scan.rs	875	unreachable-arm	none (match totality over the local Kind enum)	Kind::None arm in scan_number's final dispatch is guarded dead by the early `if matches!(best_kind, Kind::None) return Ok(None)` at scan.rs:857
scan.rs	1015	unreachable-arm	none (match totality over the local Which enum)	Which::None arm in shared_escape's dispatch: consider() always admits the (Some(1), Backslash) candidate, so best >= 1 and which != None whenever the match is reached; the true not-a-backslash exit is the early return at scan.rs:913
scan.rs	1064	unreachable-arm	jsonpath_scan.c flex <xnq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape returns None only when s[p] != '\\' (its sole None exit is the not-a-backslash early return), and scan_xnq then handles other-runs, blank-runs, comments, and special-or-'"' -- exhaustive over the remaining byte classes, so the single-byte fallthrough (flex xnq catch-all parity) is dead
scan.rs	1065	unreachable-arm	jsonpath_scan.c flex <xnq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape returns None only when s[p] != '\\' (its sole None exit is the not-a-backslash early return), and scan_xnq then handles other-runs, blank-runs, comments, and special-or-'"' -- exhaustive over the remaining byte classes, so the single-byte fallthrough (flex xnq catch-all parity) is dead
scan.rs	1066	unreachable-arm	jsonpath_scan.c flex <xnq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape returns None only when s[p] != '\\' (its sole None exit is the not-a-backslash early return), and scan_xnq then handles other-runs, blank-runs, comments, and special-or-'"' -- exhaustive over the remaining byte classes, so the single-byte fallthrough (flex xnq catch-all parity) is dead
scan.rs	1098	unreachable-arm	jsonpath_scan.c flex <xq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1099	unreachable-arm	jsonpath_scan.c flex <xq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1100	unreachable-arm	jsonpath_scan.c flex <xq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1132	unreachable-arm	jsonpath_scan.c flex <xvq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1133	unreachable-arm	jsonpath_scan.c flex <xvq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1134	unreachable-arm	jsonpath_scan.c flex <xvq> catch-all rule (shadowed)	totality audit 2026-07-31: shared_escape None implies s[p] != '\\', and the '"' arm returns first, so the guard `s[p] != '\\' && s[p] != '"'` on the chunk arm is always true and the single-byte fallthrough (flex catch-all parity) is dead
scan.rs	1174	defensive-c-parity	jsonpath_scan.c:2724 SOFT_ERROR_OCCURRED first-error-wins guard (reachable in C: bison re-enters yyerror('syntax error') after a scanner soft error)	jsonpath_yyerror guard-true return: flow audit 2026-07-31: in-scanner reporters fire at most once per parse (each soft report is followed by Step::Terminate / error propagation), and the parser-level reports (gram.rs:1253/1260) run only after parsejsonpath's own error_occurred early-return (gram.rs:1245); the guard ports C's re-entry protection, which the hand-written parser's single-report flow makes dead
scan.rs	1188	defensive-c-parity	jsonpath_scan.c:2724 SOFT_ERROR_OCCURRED first-error-wins guard (reachable in C: bison re-enters yyerror('syntax error') after a scanner soft error)	jsonpath_yyerror_yytext guard-true return: flow audit 2026-07-31: in-scanner reporters fire at most once per parse (each soft report is followed by Step::Terminate / error propagation), and the parser-level reports (gram.rs:1253/1260) run only after parsejsonpath's own error_occurred early-return (gram.rs:1245); the guard ports C's re-entry protection, which the hand-written parser's single-report flow makes dead
vectors.rs	2	const-eval-only	OK_VECTORS (static test-vector table)	OK_VECTORS static-table head: regress vectors replayed by decoder_fuzz jsonpath_diff::tests::regress_*_vectors_both_sides; element lines are excluded data-table lines and the head is evaluated at compile time, no runtime code
vectors.rs	191	const-eval-only	ERR_VECTORS (static test-vector table)	ERR_VECTORS static-table head: regress vectors replayed by decoder_fuzz jsonpath_diff::tests::regress_*_vectors_both_sides; element lines are excluded data-table lines and the head is evaluated at compile time, no runtime code
